#,Date-Time (EST),Temperature   (°C),Started,Host Connected,End of File
10123,02/23/2025 14:54:10,15.10,,,
10124,02/23/2025 14:56:10,15.10,,,
10125,02/23/2025 14:58:10,15.10,,,
10126,02/23/2025 15:00:10,15.10,,,
10127,02/23/2025 15:02:10,15.18,,,
10128,02/23/2025 15:04:10,15.10,,,
10129,02/23/2025 15:06:10,15.14,,,
10130,02/23/2025 15:08:10,15.10,,,
10131,02/23/2025 15:10:10,15.06,,,
10132,02/23/2025 15:12:10,15.10,,,
10133,02/23/2025 15:14:10,15.14,,,
10134,02/23/2025 15:16:10,15.14,,,
10135,02/23/2025 15:18:10,15.14,,,
10136,02/23/2025 15:20:10,15.10,,,
10137,02/23/2025 15:22:10,15.10,,,
10138,02/23/2025 15:24:10,15.14,,,
10139,02/23/2025 15:26:10,15.10,,,
10140,02/23/2025 15:28:10,15.06,,,
10141,02/23/2025 15:30:10,15.10,,,
10142,02/23/2025 15:32:10,15.10,,,
10143,02/23/2025 15:34:10,15.14,,,
10144,02/23/2025 15:36:10,15.14,,,
10145,02/23/2025 15:38:10,15.10,,,
10146,02/23/2025 15:40:10,15.10,,,
10147,02/23/2025 15:42:10,15.14,,,
10148,02/23/2025 15:44:10,15.14,,,
10149,02/23/2025 15:46:10,15.10,,,
10150,02/23/2025 15:48:10,15.10,,,
10151,02/23/2025 15:50:10,15.14,,,
10152,02/23/2025 15:52:10,15.14,,,
10153,02/23/2025 15:54:10,15.18,,,
10154,02/23/2025 15:56:10,15.14,,,
10155,02/23/2025 15:58:10,15.10,,,
10156,02/23/2025 16:00:10,15.10,,,
10157,02/23/2025 16:02:10,15.10,,,
10158,02/23/2025 16:04:10,15.10,,,
10159,02/23/2025 16:06:10,15.10,,,
10160,02/23/2025 16:08:10,15.10,,,
10161,02/23/2025 16:10:10,15.10,,,
10162,02/23/2025 16:12:10,15.14,,,
10163,02/23/2025 16:14:10,15.14,,,
10164,02/23/2025 16:16:10,15.14,,,
10165,02/23/2025 16:18:10,15.10,,,
10166,02/23/2025 16:20:10,15.14,,,
10167,02/23/2025 16:22:10,15.18,,,
10168,02/23/2025 16:24:10,15.10,,,
10169,02/23/2025 16:26:10,15.10,,,
10170,02/23/2025 16:28:10,15.14,,,
10171,02/23/2025 16:30:10,15.06,,,
10172,02/23/2025 16:32:10,15.06,,,
10173,02/23/2025 16:34:10,15.10,,,
10174,02/23/2025 16:36:10,15.14,,,
10175,02/23/2025 16:38:10,15.10,,,
10176,02/23/2025 16:40:10,15.14,,,
10177,02/23/2025 16:42:10,15.14,,,
10178,02/23/2025 16:44:10,15.10,,,
10179,02/23/2025 16:46:10,15.10,,,
10180,02/23/2025 16:48:10,15.10,,,
10181,02/23/2025 16:50:10,15.10,,,
10182,02/23/2025 16:52:10,15.10,,,
10183,02/23/2025 16:54:10,15.10,,,
10184,02/23/2025 16:56:10,15.10,,,
10185,02/23/2025 16:58:10,15.14,,,
10186,02/23/2025 17:00:10,15.14,,,
10187,02/23/2025 17:02:10,15.14,,,
10188,02/23/2025 17:04:10,15.10,,,
10189,02/23/2025 17:06:10,15.10,,,
10190,02/23/2025 17:08:10,15.06,,,
10191,02/23/2025 17:10:10,15.18,,,
10192,02/23/2025 17:12:10,15.14,,,
10193,02/23/2025 17:14:10,15.14,,,
10194,02/23/2025 17:16:10,15.10,,,
10195,02/23/2025 17:18:10,15.10,,,
10196,02/23/2025 17:20:10,15.14,,,
10197,02/23/2025 17:22:10,15.10,,,
10198,02/23/2025 17:24:10,15.14,,,
10199,02/23/2025 17:26:10,15.10,,,
10200,02/23/2025 17:28:10,15.14,,,
10201,02/23/2025 17:30:10,15.18,,,
10202,02/23/2025 17:32:10,15.10,,,
10203,02/23/2025 17:34:10,15.14,,,
10204,02/23/2025 17:36:10,15.10,,,
10205,02/23/2025 17:38:10,15.10,,,
10206,02/23/2025 17:40:10,15.18,,,
10207,02/23/2025 17:42:10,15.14,,,
10208,02/23/2025 17:44:10,15.10,,,
10209,02/23/2025 17:46:10,15.06,,,
10210,02/23/2025 17:48:10,15.10,,,
10211,02/23/2025 17:50:10,15.10,,,
10212,02/23/2025 17:52:10,15.10,,,
10213,02/23/2025 17:54:10,15.18,,,
10214,02/23/2025 17:56:10,15.10,,,
10215,02/23/2025 17:58:10,15.10,,,
10216,02/23/2025 18:00:10,15.10,,,
10217,02/23/2025 18:02:10,15.14,,,
10218,02/23/2025 18:04:10,15.14,,,
10219,02/23/2025 18:06:10,15.10,,,
10220,02/23/2025 18:08:10,15.10,,,
10221,02/23/2025 18:10:10,15.14,,,
10222,02/23/2025 18:12:10,15.14,,,
10223,02/23/2025 18:14:10,15.10,,,
10224,02/23/2025 18:16:10,15.14,,,
10225,02/23/2025 18:18:10,15.18,,,
10226,02/23/2025 18:20:10,15.14,,,
10227,02/23/2025 18:22:10,15.10,,,
10228,02/23/2025 18:24:10,15.10,,,
10229,02/23/2025 18:26:10,15.14,,,
10230,02/23/2025 18:28:10,15.10,,,
10231,02/23/2025 18:30:10,15.10,,,
10232,02/23/2025 18:32:10,15.10,,,
10233,02/23/2025 18:34:10,15.14,,,
10234,02/23/2025 18:36:10,15.14,,,
10235,02/23/2025 18:38:10,15.10,,,
10236,02/23/2025 18:40:10,15.10,,,
10237,02/23/2025 18:42:10,15.10,,,
10238,02/23/2025 18:44:10,15.10,,,
10239,02/23/2025 18:46:10,15.14,,,
10240,02/23/2025 18:48:10,15.14,,,
10241,02/23/2025 18:50:10,15.10,,,
10242,02/23/2025 18:52:10,15.10,,,
10243,02/23/2025 18:54:10,15.14,,,
10244,02/23/2025 18:56:10,15.18,,,
10245,02/23/2025 18:58:10,15.10,,,
10246,02/23/2025 19:00:10,15.10,,,
10247,02/23/2025 19:02:10,15.14,,,
10248,02/23/2025 19:04:10,15.10,,,
10249,02/23/2025 19:06:10,15.18,,,
10250,02/23/2025 19:08:10,15.14,,,
10251,02/23/2025 19:10:10,15.14,,,
10252,02/23/2025 19:12:10,15.14,,,
10253,02/23/2025 19:14:10,15.14,,,
10254,02/23/2025 19:16:10,15.10,,,
10255,02/23/2025 19:18:10,15.14,,,
10256,02/23/2025 19:20:10,15.10,,,
10257,02/23/2025 19:22:10,15.18,,,
10258,02/23/2025 19:24:10,15.14,,,
10259,02/23/2025 19:26:10,15.06,,,
10260,02/23/2025 19:28:10,15.10,,,
10261,02/23/2025 19:30:10,15.14,,,
10262,02/23/2025 19:32:10,15.10,,,
10263,02/23/2025 19:34:10,15.06,,,
10264,02/23/2025 19:36:10,15.10,,,
10265,02/23/2025 19:38:10,15.14,,,
10266,02/23/2025 19:40:10,15.10,,,
10267,02/23/2025 19:42:10,15.14,,,
10268,02/23/2025 19:44:10,15.10,,,
10269,02/23/2025 19:46:10,15.10,,,
10270,02/23/2025 19:48:10,15.10,,,
10271,02/23/2025 19:50:10,15.14,,,
10272,02/23/2025 19:52:10,15.10,,,
10273,02/23/2025 19:54:10,15.10,,,
10274,02/23/2025 19:56:10,15.14,,,
10275,02/23/2025 19:58:10,15.10,,,
10276,02/23/2025 20:00:10,15.10,,,
10277,02/23/2025 20:02:10,15.14,,,
10278,02/23/2025 20:04:10,15.18,,,
10279,02/23/2025 20:06:10,15.18,,,
10280,02/23/2025 20:08:10,15.10,,,
10281,02/23/2025 20:10:10,15.10,,,
10282,02/23/2025 20:12:10,15.10,,,
10283,02/23/2025 20:14:10,15.14,,,
10284,02/23/2025 20:16:10,15.10,,,
10285,02/23/2025 20:18:10,15.14,,,
10286,02/23/2025 20:20:10,15.14,,,
10287,02/23/2025 20:22:10,15.10,,,
10288,02/23/2025 20:24:10,15.18,,,
10289,02/23/2025 20:26:10,15.10,,,
10290,02/23/2025 20:28:10,15.10,,,
10291,02/23/2025 20:30:10,15.10,,,
10292,02/23/2025 20:32:10,15.10,,,
10293,02/23/2025 20:34:10,15.10,,,
10294,02/23/2025 20:36:10,15.10,,,
10295,02/23/2025 20:38:10,15.10,,,
10296,02/23/2025 20:40:10,15.10,,,
10297,02/23/2025 20:42:10,15.10,,,
10298,02/23/2025 20:44:10,15.14,,,
10299,02/23/2025 20:46:10,15.10,,,
10300,02/23/2025 20:48:10,15.10,,,
10301,02/23/2025 20:50:10,15.10,,,
10302,02/23/2025 20:52:10,15.10,,,
10303,02/23/2025 20:54:10,15.18,,,
10304,02/23/2025 20:56:10,15.10,,,
10305,02/23/2025 20:58:10,15.10,,,
10306,02/23/2025 21:00:10,15.14,,,
10307,02/23/2025 21:02:10,15.10,,,
10308,02/23/2025 21:04:10,15.18,,,
10309,02/23/2025 21:06:10,15.10,,,
10310,02/23/2025 21:08:10,15.14,,,
10311,02/23/2025 21:10:10,15.14,,,
10312,02/23/2025 21:12:10,15.10,,,
10313,02/23/2025 21:14:10,15.14,,,
10314,02/23/2025 21:16:10,15.14,,,
10315,02/23/2025 21:18:10,15.10,,,
10316,02/23/2025 21:20:10,15.10,,,
10317,02/23/2025 21:22:10,15.10,,,
10318,02/23/2025 21:24:10,15.14,,,
10319,02/23/2025 21:26:10,15.10,,,
10320,02/23/2025 21:28:10,15.10,,,
10321,02/23/2025 21:30:10,15.14,,,
10322,02/23/2025 21:32:10,15.14,,,
10323,02/23/2025 21:34:10,15.10,,,
10324,02/23/2025 21:36:10,15.10,,,
10325,02/23/2025 21:38:10,15.14,,,
10326,02/23/2025 21:40:10,15.10,,,
10327,02/23/2025 21:42:10,15.14,,,
10328,02/23/2025 21:44:10,15.14,,,
10329,02/23/2025 21:46:10,15.06,,,
10330,02/23/2025 21:48:10,15.18,,,
10331,02/23/2025 21:50:10,15.14,,,
10332,02/23/2025 21:52:10,15.10,,,
10333,02/23/2025 21:54:10,15.10,,,
10334,02/23/2025 21:56:10,15.10,,,
10335,02/23/2025 21:58:10,15.10,,,
10336,02/23/2025 22:00:10,15.10,,,
10337,02/23/2025 22:02:10,15.06,,,
10338,02/23/2025 22:04:10,15.10,,,
10339,02/23/2025 22:06:10,15.14,,,
10340,02/23/2025 22:08:10,15.14,,,
10341,02/23/2025 22:10:10,15.10,,,
10342,02/23/2025 22:12:10,15.18,,,
10343,02/23/2025 22:14:10,15.18,,,
10344,02/23/2025 22:16:10,15.06,,,
10345,02/23/2025 22:18:10,15.10,,,
10346,02/23/2025 22:20:10,15.14,,,
10347,02/23/2025 22:22:10,15.10,,,
10348,02/23/2025 22:24:10,15.14,,,
10349,02/23/2025 22:26:10,15.14,,,
10350,02/23/2025 22:28:10,15.10,,,
10351,02/23/2025 22:30:10,15.14,,,
10352,02/23/2025 22:32:10,15.10,,,
10353,02/23/2025 22:34:10,15.14,,,
10354,02/23/2025 22:36:10,15.10,,,
10355,02/23/2025 22:38:10,15.10,,,
10356,02/23/2025 22:40:10,15.10,,,
10357,02/23/2025 22:42:10,15.10,,,
10358,02/23/2025 22:44:10,15.10,,,
10359,02/23/2025 22:46:10,15.10,,,
10360,02/23/2025 22:48:10,15.14,,,
10361,02/23/2025 22:50:10,15.10,,,
10362,02/23/2025 22:52:10,15.10,,,
10363,02/23/2025 22:54:10,15.10,,,
10364,02/23/2025 22:56:10,15.10,,,
10365,02/23/2025 22:58:10,15.14,,,
10366,02/23/2025 23:00:10,15.14,,,
10367,02/23/2025 23:02:10,15.10,,,
10368,02/23/2025 23:04:10,15.14,,,
10369,02/23/2025 23:06:10,15.14,,,
10370,02/23/2025 23:08:10,15.10,,,
10371,02/23/2025 23:10:10,15.18,,,
10372,02/23/2025 23:12:10,15.14,,,
10373,02/23/2025 23:14:10,15.06,,,
10374,02/23/2025 23:16:10,15.10,,,
10375,02/23/2025 23:18:10,15.14,,,
10376,02/23/2025 23:20:10,15.14,,,
10377,02/23/2025 23:22:10,15.10,,,
10378,02/23/2025 23:24:10,15.14,,,
10379,02/23/2025 23:26:10,15.10,,,
10380,02/23/2025 23:28:10,15.14,,,
10381,02/23/2025 23:30:10,15.14,,,
10382,02/23/2025 23:32:10,15.10,,,
10383,02/23/2025 23:34:10,15.14,,,
10384,02/23/2025 23:36:10,15.10,,,
10385,02/23/2025 23:38:10,15.14,,,
10386,02/23/2025 23:40:10,15.18,,,
10387,02/23/2025 23:42:10,15.10,,,
10388,02/23/2025 23:44:10,15.10,,,
10389,02/23/2025 23:46:10,15.10,,,
10390,02/23/2025 23:48:10,15.06,,,
10391,02/23/2025 23:50:10,15.10,,,
10392,02/23/2025 23:52:10,15.14,,,
10393,02/23/2025 23:54:10,15.10,,,
10394,02/23/2025 23:56:10,15.14,,,
10395,02/23/2025 23:58:10,15.10,,,
10396,02/24/2025 00:00:10,15.10,,,
10397,02/24/2025 00:02:10,15.10,,,
10398,02/24/2025 00:04:10,15.10,,,
10399,02/24/2025 00:06:10,15.10,,,
10400,02/24/2025 00:08:10,15.10,,,
10401,02/24/2025 00:10:10,15.14,,,
10402,02/24/2025 00:12:10,15.14,,,
10403,02/24/2025 00:14:10,15.14,,,
10404,02/24/2025 00:16:10,15.14,,,
10405,02/24/2025 00:18:10,15.14,,,
10406,02/24/2025 00:20:10,15.10,,,
10407,02/24/2025 00:22:10,15.14,,,
10408,02/24/2025 00:24:10,15.14,,,
10409,02/24/2025 00:26:10,15.10,,,
10410,02/24/2025 00:28:10,15.14,,,
10411,02/24/2025 00:30:10,15.14,,,
10412,02/24/2025 00:32:10,15.14,,,
10413,02/24/2025 00:34:10,15.10,,,
10414,02/24/2025 00:36:10,15.10,,,
10415,02/24/2025 00:38:10,15.10,,,
10416,02/24/2025 00:40:10,15.14,,,
10417,02/24/2025 00:42:10,15.18,,,
10418,02/24/2025 00:44:10,15.10,,,
10419,02/24/2025 00:46:10,15.14,,,
10420,02/24/2025 00:48:10,15.14,,,
10421,02/24/2025 00:50:10,15.14,,,
10422,02/24/2025 00:52:10,15.10,,,
10423,02/24/2025 00:54:10,15.10,,,
10424,02/24/2025 00:56:10,15.10,,,
10425,02/24/2025 00:58:10,15.10,,,
10426,02/24/2025 01:00:10,15.14,,,
10427,02/24/2025 01:02:10,15.10,,,
10428,02/24/2025 01:04:10,15.14,,,
10429,02/24/2025 01:06:10,15.10,,,
10430,02/24/2025 01:08:10,15.10,,,
10431,02/24/2025 01:10:10,15.14,,,
10432,02/24/2025 01:12:10,15.10,,,
10433,02/24/2025 01:14:10,15.10,,,
10434,02/24/2025 01:16:10,15.14,,,
10435,02/24/2025 01:18:10,15.10,,,
10436,02/24/2025 01:20:10,15.10,,,
10437,02/24/2025 01:22:10,15.14,,,
10438,02/24/2025 01:24:10,15.10,,,
10439,02/24/2025 01:26:10,15.10,,,
10440,02/24/2025 01:28:10,15.10,,,
10441,02/24/2025 01:30:10,15.10,,,
10442,02/24/2025 01:32:10,15.10,,,
10443,02/24/2025 01:34:10,15.14,,,
10444,02/24/2025 01:36:10,15.14,,,
10445,02/24/2025 01:38:10,15.10,,,
10446,02/24/2025 01:40:10,15.10,,,
10447,02/24/2025 01:42:10,15.10,,,
10448,02/24/2025 01:44:10,15.10,,,
10449,02/24/2025 01:46:10,15.10,,,
10450,02/24/2025 01:48:10,15.10,,,
10451,02/24/2025 01:50:10,15.10,,,
10452,02/24/2025 01:52:10,15.10,,,
10453,02/24/2025 01:54:10,15.10,,,
10454,02/24/2025 01:56:10,15.14,,,
10455,02/24/2025 01:58:10,15.10,,,
10456,02/24/2025 02:00:10,15.10,,,
10457,02/24/2025 02:02:10,15.14,,,
10458,02/24/2025 02:04:10,15.18,,,
10459,02/24/2025 02:06:10,15.14,,,
10460,02/24/2025 02:08:10,15.10,,,
10461,02/24/2025 02:10:10,15.18,,,
10462,02/24/2025 02:12:10,15.10,,,
10463,02/24/2025 02:14:10,15.10,,,
10464,02/24/2025 02:16:10,15.14,,,
10465,02/24/2025 02:18:10,15.14,,,
10466,02/24/2025 02:20:10,15.10,,,
10467,02/24/2025 02:22:10,15.10,,,
10468,02/24/2025 02:24:10,15.10,,,
10469,02/24/2025 02:26:10,15.10,,,
10470,02/24/2025 02:28:10,15.14,,,
10471,02/24/2025 02:30:10,15.14,,,
10472,02/24/2025 02:32:10,15.10,,,
10473,02/24/2025 02:34:10,15.14,,,
10474,02/24/2025 02:36:10,15.14,,,
10475,02/24/2025 02:38:10,15.10,,,
10476,02/24/2025 02:40:10,15.10,,,
10477,02/24/2025 02:42:10,15.10,,,
10478,02/24/2025 02:44:10,15.14,,,
10479,02/24/2025 02:46:10,15.10,,,
10480,02/24/2025 02:48:10,15.10,,,
10481,02/24/2025 02:50:10,15.10,,,
10482,02/24/2025 02:52:10,15.14,,,
10483,02/24/2025 02:54:10,15.10,,,
10484,02/24/2025 02:56:10,15.10,,,
10485,02/24/2025 02:58:10,15.10,,,
10486,02/24/2025 03:00:10,15.06,,,
10487,02/24/2025 03:02:10,15.10,,,
10488,02/24/2025 03:04:10,15.10,,,
10489,02/24/2025 03:06:10,15.06,,,
10490,02/24/2025 03:08:10,15.10,,,
10491,02/24/2025 03:10:10,15.14,,,
10492,02/24/2025 03:12:10,15.14,,,
10493,02/24/2025 03:14:10,15.14,,,
10494,02/24/2025 03:16:10,15.10,,,
10495,02/24/2025 03:18:10,15.14,,,
10496,02/24/2025 03:20:10,15.14,,,
10497,02/24/2025 03:22:10,15.14,,,
10498,02/24/2025 03:24:10,15.10,,,
10499,02/24/2025 03:26:10,15.18,,,
10500,02/24/2025 03:28:10,15.18,,,
10501,02/24/2025 03:30:10,15.18,,,
10502,02/24/2025 03:32:10,15.10,,,
10503,02/24/2025 03:34:10,15.10,,,
10504,02/24/2025 03:36:10,15.10,,,
10505,02/24/2025 03:38:10,15.10,,,
10506,02/24/2025 03:40:10,15.10,,,
10507,02/24/2025 03:42:10,15.14,,,
10508,02/24/2025 03:44:10,15.10,,,
10509,02/24/2025 03:46:10,15.06,,,
10510,02/24/2025 03:48:10,15.10,,,
10511,02/24/2025 03:50:10,15.14,,,
10512,02/24/2025 03:52:10,15.14,,,
10513,02/24/2025 03:54:10,15.10,,,
10514,02/24/2025 03:56:10,15.06,,,
10515,02/24/2025 03:58:10,15.18,,,
10516,02/24/2025 04:00:10,15.06,,,
10517,02/24/2025 04:02:10,15.10,,,
10518,02/24/2025 04:04:10,15.14,,,
10519,02/24/2025 04:06:10,15.14,,,
10520,02/24/2025 04:08:10,15.10,,,
10521,02/24/2025 04:10:10,15.10,,,
10522,02/24/2025 04:12:10,15.10,,,
10523,02/24/2025 04:14:10,15.14,,,
10524,02/24/2025 04:16:10,15.10,,,
10525,02/24/2025 04:18:10,15.14,,,
10526,02/24/2025 04:20:10,15.18,,,
10527,02/24/2025 04:22:10,15.14,,,
10528,02/24/2025 04:24:10,15.10,,,
10529,02/24/2025 04:26:10,15.14,,,
10530,02/24/2025 04:28:10,15.14,,,
10531,02/24/2025 04:30:10,15.18,,,
10532,02/24/2025 04:32:10,15.14,,,
10533,02/24/2025 04:34:10,15.14,,,
10534,02/24/2025 04:36:10,15.14,,,
10535,02/24/2025 04:38:10,15.10,,,
10536,02/24/2025 04:40:10,15.10,,,
10537,02/24/2025 04:42:10,15.10,,,
10538,02/24/2025 04:44:10,15.10,,,
10539,02/24/2025 04:46:10,15.10,,,
10540,02/24/2025 04:48:10,15.14,,,
10541,02/24/2025 04:50:10,15.10,,,
10542,02/24/2025 04:52:10,15.14,,,
10543,02/24/2025 04:54:10,15.10,,,
10544,02/24/2025 04:56:10,15.10,,,
10545,02/24/2025 04:58:10,15.14,,,
10546,02/24/2025 05:00:10,15.06,,,
10547,02/24/2025 05:02:10,15.10,,,
10548,02/24/2025 05:04:10,15.14,,,
10549,02/24/2025 05:06:10,15.10,,,
10550,02/24/2025 05:08:10,15.10,,,
10551,02/24/2025 05:10:10,15.14,,,
10552,02/24/2025 05:12:10,15.10,,,
10553,02/24/2025 05:14:10,15.14,,,
10554,02/24/2025 05:16:10,15.10,,,
10555,02/24/2025 05:18:10,15.18,,,
10556,02/24/2025 05:20:10,15.10,,,
10557,02/24/2025 05:22:10,15.14,,,
10558,02/24/2025 05:24:10,15.10,,,
10559,02/24/2025 05:26:10,15.14,,,
10560,02/24/2025 05:28:10,15.10,,,
10561,02/24/2025 05:30:10,15.10,,,
10562,02/24/2025 05:32:10,15.10,,,
10563,02/24/2025 05:34:10,15.14,,,
10564,02/24/2025 05:36:10,15.14,,,
10565,02/24/2025 05:38:10,15.10,,,
10566,02/24/2025 05:40:10,15.10,,,
10567,02/24/2025 05:42:10,15.10,,,
10568,02/24/2025 05:44:10,15.14,,,
10569,02/24/2025 05:46:10,15.14,,,
10570,02/24/2025 05:48:10,15.06,,,
10571,02/24/2025 05:50:10,15.06,,,
10572,02/24/2025 05:52:10,15.10,,,
10573,02/24/2025 05:54:10,15.10,,,
10574,02/24/2025 05:56:10,15.14,,,
10575,02/24/2025 05:58:10,15.14,,,
10576,02/24/2025 06:00:10,15.14,,,
10577,02/24/2025 06:02:10,15.18,,,
10578,02/24/2025 06:04:10,15.14,,,
10579,02/24/2025 06:06:10,15.10,,,
10580,02/24/2025 06:08:10,15.14,,,
10581,02/24/2025 06:10:10,15.14,,,
10582,02/24/2025 06:12:10,15.10,,,
10583,02/24/2025 06:14:10,15.10,,,
10584,02/24/2025 06:16:10,15.10,,,
10585,02/24/2025 06:18:10,15.14,,,
10586,02/24/2025 06:20:10,15.14,,,
10587,02/24/2025 06:22:10,15.14,,,
10588,02/24/2025 06:24:10,15.10,,,
10589,02/24/2025 06:26:10,15.10,,,
10590,02/24/2025 06:28:10,15.14,,,
10591,02/24/2025 06:30:10,15.14,,,
10592,02/24/2025 06:32:10,15.14,,,
10593,02/24/2025 06:34:10,15.14,,,
10594,02/24/2025 06:36:10,15.14,,,
10595,02/24/2025 06:38:10,15.10,,,
10596,02/24/2025 06:40:10,15.10,,,
10597,02/24/2025 06:42:10,15.14,,,
10598,02/24/2025 06:44:10,15.14,,,
10599,02/24/2025 06:46:10,15.10,,,
10600,02/24/2025 06:48:10,15.14,,,
10601,02/24/2025 06:50:10,15.10,,,
10602,02/24/2025 06:52:10,15.10,,,
10603,02/24/2025 06:54:10,15.10,,,
10604,02/24/2025 06:56:10,15.10,,,
10605,02/24/2025 06:58:10,15.18,,,
10606,02/24/2025 07:00:10,15.14,,,
10607,02/24/2025 07:02:10,15.14,,,
10608,02/24/2025 07:04:10,15.10,,,
10609,02/24/2025 07:06:10,15.14,,,
10610,02/24/2025 07:08:10,15.10,,,
10611,02/24/2025 07:10:10,15.06,,,
10612,02/24/2025 07:12:10,15.14,,,
10613,02/24/2025 07:14:10,15.14,,,
10614,02/24/2025 07:16:10,15.10,,,
10615,02/24/2025 07:18:10,15.14,,,
10616,02/24/2025 07:20:10,15.14,,,
10617,02/24/2025 07:22:10,15.14,,,
10618,02/24/2025 07:24:10,15.10,,,
10619,02/24/2025 07:26:10,15.10,,,
10620,02/24/2025 07:28:10,15.10,,,
10621,02/24/2025 07:30:10,15.10,,,
10622,02/24/2025 07:32:10,15.10,,,
10623,02/24/2025 07:34:10,15.10,,,
10624,02/24/2025 07:36:10,15.14,,,
10625,02/24/2025 07:38:10,15.14,,,
10626,02/24/2025 07:40:10,15.10,,,
10627,02/24/2025 07:42:10,15.14,,,
10628,02/24/2025 07:44:10,15.14,,,
10629,02/24/2025 07:46:10,15.10,,,
10630,02/24/2025 07:48:10,15.18,,,
10631,02/24/2025 07:50:10,15.10,,,
10632,02/24/2025 07:52:10,15.10,,,
10633,02/24/2025 07:54:10,15.10,,,
10634,02/24/2025 07:56:10,15.10,,,
10635,02/24/2025 07:58:10,15.10,,,
10636,02/24/2025 08:00:10,15.18,,,
10637,02/24/2025 08:02:10,15.10,,,
10638,02/24/2025 08:04:10,15.10,,,
10639,02/24/2025 08:06:10,15.10,,,
10640,02/24/2025 08:08:10,15.10,,,
10641,02/24/2025 08:10:10,15.14,,,
10642,02/24/2025 08:12:10,15.14,,,
10643,02/24/2025 08:14:10,15.10,,,
10644,02/24/2025 08:16:10,15.10,,,
10645,02/24/2025 08:18:10,15.14,,,
10646,02/24/2025 08:20:10,15.10,,,
10647,02/24/2025 08:22:10,15.10,,,
10648,02/24/2025 08:24:10,15.10,,,
10649,02/24/2025 08:26:10,15.14,,,
10650,02/24/2025 08:28:10,15.14,,,
10651,02/24/2025 08:30:10,15.10,,,
10652,02/24/2025 08:32:10,15.14,,,
10653,02/24/2025 08:34:10,15.10,,,
10654,02/24/2025 08:36:10,15.14,,,
10655,02/24/2025 08:38:10,15.10,,,
10656,02/24/2025 08:40:10,15.18,,,
10657,02/24/2025 08:42:10,15.10,,,
10658,02/24/2025 08:44:10,15.18,,,
10659,02/24/2025 08:46:10,15.14,,,
10660,02/24/2025 08:48:10,15.14,,,
10661,02/24/2025 08:50:10,15.10,,,
10662,02/24/2025 08:52:10,15.10,,,
10663,02/24/2025 08:54:10,15.10,,,
10664,02/24/2025 08:56:10,15.14,,,
10665,02/24/2025 08:58:10,15.10,,,
10666,02/24/2025 09:00:10,15.10,,,
10667,02/24/2025 09:02:10,15.10,,,
10668,02/24/2025 09:04:10,15.10,,,
10669,02/24/2025 09:06:10,15.10,,,
10670,02/24/2025 09:08:10,15.14,,,
10671,02/24/2025 09:10:10,15.10,,,
10672,02/24/2025 09:12:10,15.14,,,
10673,02/24/2025 09:14:10,15.14,,,
10674,02/24/2025 09:16:10,15.10,,,
10675,02/24/2025 09:18:10,15.10,,,
10676,02/24/2025 09:20:10,15.14,,,
10677,02/24/2025 09:22:10,15.14,,,
10678,02/24/2025 09:24:10,15.18,,,
10679,02/24/2025 09:26:10,15.10,,,
10680,02/24/2025 09:28:10,15.14,,,
10681,02/24/2025 09:30:10,15.10,,,
10682,02/24/2025 09:32:10,15.06,,,
10683,02/24/2025 09:34:10,15.10,,,
10684,02/24/2025 09:36:10,15.10,,,
10685,02/24/2025 09:38:10,15.14,,,
10686,02/24/2025 09:40:10,15.14,,,
10687,02/24/2025 09:42:10,15.14,,,
10688,02/24/2025 09:44:10,15.10,,,
10689,02/24/2025 09:46:10,15.14,,,
10690,02/24/2025 09:48:10,15.10,,,
10691,02/24/2025 09:50:10,15.10,,,
10692,02/24/2025 09:52:10,15.14,,,
10693,02/24/2025 09:54:10,15.10,,,
10694,02/24/2025 09:56:10,15.14,,,
10695,02/24/2025 09:58:10,15.10,,,
10696,02/24/2025 10:00:10,15.14,,,
10697,02/24/2025 10:02:10,15.10,,,
10698,02/24/2025 10:04:10,15.18,,,
10699,02/24/2025 10:06:10,15.10,,,
10700,02/24/2025 10:08:10,15.10,,,
10701,02/24/2025 10:10:10,15.14,,,
10702,02/24/2025 10:12:10,15.10,,,
10703,02/24/2025 10:14:10,15.14,,,
10704,02/24/2025 10:16:10,15.14,,,
10705,02/24/2025 10:18:10,15.18,,,
10706,02/24/2025 10:20:10,15.14,,,
10707,02/24/2025 10:22:10,15.10,,,
10708,02/24/2025 10:24:10,15.10,,,
10709,02/24/2025 10:26:10,15.14,,,
10710,02/24/2025 10:28:10,15.14,,,
10711,02/24/2025 10:30:10,15.18,,,
10712,02/24/2025 10:32:10,15.10,,,
10713,02/24/2025 10:34:10,15.14,,,
10714,02/24/2025 10:36:10,15.10,,,
10715,02/24/2025 10:38:10,15.06,,,
10716,02/24/2025 10:40:10,15.14,,,
10717,02/24/2025 10:42:10,15.10,,,
10718,02/24/2025 10:44:10,15.10,,,
10719,02/24/2025 10:46:10,15.10,,,
10720,02/24/2025 10:48:10,15.10,,,
10721,02/24/2025 10:50:10,15.10,,,
10722,02/24/2025 10:52:10,15.06,,,
10723,02/24/2025 10:54:10,15.14,,,
10724,02/24/2025 10:56:10,15.14,,,
10725,02/24/2025 10:58:10,15.10,,,
10726,02/24/2025 11:00:10,15.14,,,
10727,02/24/2025 11:02:10,15.10,,,
10728,02/24/2025 11:04:10,15.10,,,
10729,02/24/2025 11:06:10,15.10,,,
