#,Date-Time (EST),Temperature   (°C),Started,Host Connected,End of File
11727,02/25/2025 21:32:03,7.38,,,
11728,02/25/2025 21:34:03,7.38,,,
11729,02/25/2025 21:36:03,7.38,,,
11730,02/25/2025 21:38:03,7.38,,,
11731,02/25/2025 21:40:03,7.33,,,
11732,02/25/2025 21:42:03,7.33,,,
11733,02/25/2025 21:44:03,7.33,,,
11734,02/25/2025 21:46:03,7.29,,,
11735,02/25/2025 21:48:03,7.33,,,
11736,02/25/2025 21:50:03,7.33,,,
11737,02/25/2025 21:52:03,7.33,,,
11738,02/25/2025 21:54:03,7.33,,,
11739,02/25/2025 21:56:03,7.29,,,
11740,02/25/2025 21:58:03,7.38,,,
11741,02/25/2025 22:00:03,7.33,,,
11742,02/25/2025 22:02:03,7.29,,,
11743,02/25/2025 22:04:03,7.29,,,
11744,02/25/2025 22:06:03,7.38,,,
11745,02/25/2025 22:08:03,7.33,,,
11746,02/25/2025 22:10:03,7.29,,,
11747,02/25/2025 22:12:03,7.29,,,
11748,02/25/2025 22:14:03,7.33,,,
11749,02/25/2025 22:16:03,7.33,,,
11750,02/25/2025 22:18:03,7.25,,,
11751,02/25/2025 22:20:03,7.33,,,
11752,02/25/2025 22:22:03,7.29,,,
11753,02/25/2025 22:24:03,7.20,,,
11754,02/25/2025 22:26:03,7.16,,,
11755,02/25/2025 22:28:03,7.16,,,
11756,02/25/2025 22:30:03,7.16,,,
11757,02/25/2025 22:32:03,7.20,,,
11758,02/25/2025 22:34:03,7.20,,,
11759,02/25/2025 22:36:03,7.20,,,
11760,02/25/2025 22:38:03,7.16,,,
11761,02/25/2025 22:40:03,7.20,,,
11762,02/25/2025 22:42:03,7.16,,,
11763,02/25/2025 22:44:03,7.20,,,
11764,02/25/2025 22:46:03,7.16,,,
11765,02/25/2025 22:48:03,7.16,,,
11766,02/25/2025 22:50:03,7.12,,,
11767,02/25/2025 22:52:03,7.08,,,
11768,02/25/2025 22:54:03,7.03,,,
11769,02/25/2025 22:56:03,6.99,,,
11770,02/25/2025 22:58:03,7.03,,,
11771,02/25/2025 23:00:03,6.99,,,
11772,02/25/2025 23:02:03,6.99,,,
11773,02/25/2025 23:04:03,6.90,,,
11774,02/25/2025 23:06:03,6.90,,,
11775,02/25/2025 23:08:03,6.90,,,
11776,02/25/2025 23:10:03,6.82,,,
11777,02/25/2025 23:12:03,6.82,,,
11778,02/25/2025 23:14:03,6.86,,,
11779,02/25/2025 23:16:03,6.86,,,
11780,02/25/2025 23:18:03,6.86,,,
11781,02/25/2025 23:20:03,6.86,,,
11782,02/25/2025 23:22:03,6.86,,,
11783,02/25/2025 23:24:03,6.90,,,
11784,02/25/2025 23:26:03,6.90,,,
11785,02/25/2025 23:28:03,6.86,,,
11786,02/25/2025 23:30:03,6.86,,,
11787,02/25/2025 23:32:03,6.90,,,
11788,02/25/2025 23:34:03,6.90,,,
11789,02/25/2025 23:36:03,6.86,,,
11790,02/25/2025 23:38:03,6.86,,,
11791,02/25/2025 23:40:03,6.82,,,
11792,02/25/2025 23:42:03,6.82,,,
11793,02/25/2025 23:44:03,6.78,,,
11794,02/25/2025 23:46:03,6.78,,,
11795,02/25/2025 23:48:03,6.69,,,
11796,02/25/2025 23:50:03,6.60,,,
11797,02/25/2025 23:52:03,6.60,,,
11798,02/25/2025 23:54:03,6.60,,,
11799,02/25/2025 23:56:03,6.60,,,
11800,02/25/2025 23:58:03,6.60,,,
11801,02/26/2025 00:00:03,6.52,,,
11802,02/26/2025 00:02:03,6.48,,,
11803,02/26/2025 00:04:03,6.52,,,
11804,02/26/2025 00:06:03,6.48,,,
11805,02/26/2025 00:08:03,6.43,,,
11806,02/26/2025 00:10:03,6.43,,,
11807,02/26/2025 00:12:03,6.52,,,
11808,02/26/2025 00:14:03,6.48,,,
11809,02/26/2025 00:16:03,6.43,,,
11810,02/26/2025 00:18:03,6.35,,,
11811,02/26/2025 00:20:03,6.39,,,
11812,02/26/2025 00:22:03,6.48,,,
11813,02/26/2025 00:24:03,6.39,,,
11814,02/26/2025 00:26:03,6.35,,,
11815,02/26/2025 00:28:03,6.30,,,
11816,02/26/2025 00:30:03,6.35,,,
11817,02/26/2025 00:32:03,6.39,,,
11818,02/26/2025 00:34:03,6.30,,,
11819,02/26/2025 00:36:03,6.22,,,
11820,02/26/2025 00:38:03,6.26,,,
11821,02/26/2025 00:40:03,6.30,,,
11822,02/26/2025 00:42:03,6.22,,,
11823,02/26/2025 00:44:03,6.22,,,
11824,02/26/2025 00:46:03,6.26,,,
11825,02/26/2025 00:48:03,6.22,,,
11826,02/26/2025 00:50:03,6.26,,,
11827,02/26/2025 00:52:03,6.22,,,
11828,02/26/2025 00:54:03,6.22,,,
11829,02/26/2025 00:56:03,6.17,,,
11830,02/26/2025 00:58:03,6.17,,,
11831,02/26/2025 01:00:03,6.13,,,
11832,02/26/2025 01:02:03,6.13,,,
11833,02/26/2025 01:04:03,6.13,,,
11834,02/26/2025 01:06:03,6.09,,,
11835,02/26/2025 01:08:03,6.09,,,
11836,02/26/2025 01:10:03,6.05,,,
11837,02/26/2025 01:12:03,5.96,,,
11838,02/26/2025 01:14:03,6.00,,,
11839,02/26/2025 01:16:03,5.96,,,
11840,02/26/2025 01:18:03,6.05,,,
11841,02/26/2025 01:20:03,6.05,,,
11842,02/26/2025 01:22:03,6.00,,,
11843,02/26/2025 01:24:03,5.96,,,
11844,02/26/2025 01:26:03,5.96,,,
11845,02/26/2025 01:28:03,5.92,,,
11846,02/26/2025 01:30:03,5.92,,,
11847,02/26/2025 01:32:03,5.83,,,
11848,02/26/2025 01:34:03,5.83,,,
11849,02/26/2025 01:36:03,5.92,,,
11850,02/26/2025 01:38:03,5.87,,,
11851,02/26/2025 01:40:03,5.96,,,
11852,02/26/2025 01:42:03,5.92,,,
11853,02/26/2025 01:44:03,5.83,,,
11854,02/26/2025 01:46:03,5.75,,,
11855,02/26/2025 01:48:03,5.87,,,
11856,02/26/2025 01:50:03,5.83,,,
11857,02/26/2025 01:52:03,5.83,,,
11858,02/26/2025 01:54:03,5.75,,,
11859,02/26/2025 01:56:03,5.70,,,
11860,02/26/2025 01:58:03,5.75,,,
11861,02/26/2025 02:00:03,5.66,,,
11862,02/26/2025 02:02:03,5.70,,,
11863,02/26/2025 02:04:03,5.57,,,
11864,02/26/2025 02:06:03,5.57,,,
11865,02/26/2025 02:08:03,5.57,,,
11866,02/26/2025 02:10:03,5.57,,,
11867,02/26/2025 02:12:03,5.57,,,
11868,02/26/2025 02:14:03,5.62,,,
11869,02/26/2025 02:16:03,5.62,,,
11870,02/26/2025 02:18:03,5.53,,,
11871,02/26/2025 02:20:03,5.53,,,
11872,02/26/2025 02:22:03,5.45,,,
11873,02/26/2025 02:24:03,5.40,,,
11874,02/26/2025 02:26:03,5.40,,,
11875,02/26/2025 02:28:03,5.45,,,
11876,02/26/2025 02:30:03,5.45,,,
11877,02/26/2025 02:32:03,5.45,,,
11878,02/26/2025 02:34:03,5.45,,,
11879,02/26/2025 02:36:03,5.45,,,
11880,02/26/2025 02:38:03,5.36,,,
11881,02/26/2025 02:40:03,5.36,,,
11882,02/26/2025 02:42:03,5.36,,,
11883,02/26/2025 02:44:03,5.40,,,
11884,02/26/2025 02:46:03,5.36,,,
11885,02/26/2025 02:48:03,5.40,,,
11886,02/26/2025 02:50:03,5.45,,,
11887,02/26/2025 02:52:03,5.45,,,
11888,02/26/2025 02:54:03,5.40,,,
11889,02/26/2025 02:56:03,5.40,,,
11890,02/26/2025 02:58:03,5.40,,,
11891,02/26/2025 03:00:03,5.36,,,
11892,02/26/2025 03:02:03,5.27,,,
11893,02/26/2025 03:04:03,5.32,,,
11894,02/26/2025 03:06:03,5.40,,,
11895,02/26/2025 03:08:03,5.36,,,
11896,02/26/2025 03:10:03,5.36,,,
11897,02/26/2025 03:12:03,5.36,,,
11898,02/26/2025 03:14:03,5.40,,,
11899,02/26/2025 03:16:03,5.27,,,
11900,02/26/2025 03:18:03,5.19,,,
11901,02/26/2025 03:20:03,5.27,,,
11902,02/26/2025 03:22:03,5.36,,,
11903,02/26/2025 03:24:03,5.32,,,
11904,02/26/2025 03:26:03,5.23,,,
11905,02/26/2025 03:28:03,5.23,,,
11906,02/26/2025 03:30:03,5.23,,,
11907,02/26/2025 03:32:03,5.23,,,
11908,02/26/2025 03:34:03,5.15,,,
11909,02/26/2025 03:36:03,5.10,,,
11910,02/26/2025 03:38:03,5.19,,,
11911,02/26/2025 03:40:03,5.23,,,
11912,02/26/2025 03:42:03,5.06,,,
11913,02/26/2025 03:44:03,5.15,,,
11914,02/26/2025 03:46:03,5.15,,,
11915,02/26/2025 03:48:03,5.15,,,
11916,02/26/2025 03:50:03,5.06,,,
11917,02/26/2025 03:52:03,5.06,,,
11918,02/26/2025 03:54:03,5.15,,,
11919,02/26/2025 03:56:03,5.10,,,
11920,02/26/2025 03:58:03,5.10,,,
11921,02/26/2025 04:00:03,5.10,,,
11922,02/26/2025 04:02:03,5.06,,,
11923,02/26/2025 04:04:03,5.10,,,
11924,02/26/2025 04:06:03,5.10,,,
11925,02/26/2025 04:08:03,5.15,,,
11926,02/26/2025 04:10:03,5.06,,,
11927,02/26/2025 04:12:03,5.02,,,
11928,02/26/2025 04:14:03,5.10,,,
11929,02/26/2025 04:16:03,5.10,,,
11930,02/26/2025 04:18:03,5.06,,,
11931,02/26/2025 04:20:03,5.02,,,
11932,02/26/2025 04:22:03,5.02,,,
11933,02/26/2025 04:24:03,5.06,,,
11934,02/26/2025 04:26:03,5.06,,,
11935,02/26/2025 04:28:03,5.06,,,
11936,02/26/2025 04:30:03,5.02,,,
11937,02/26/2025 04:32:03,5.02,,,
11938,02/26/2025 04:34:03,5.02,,,
11939,02/26/2025 04:36:03,4.97,,,
11940,02/26/2025 04:38:03,4.89,,,
11941,02/26/2025 04:40:03,4.93,,,
11942,02/26/2025 04:42:03,4.93,,,
11943,02/26/2025 04:44:03,4.89,,,
11944,02/26/2025 04:46:03,4.84,,,
11945,02/26/2025 04:48:03,4.80,,,
11946,02/26/2025 04:50:03,4.80,,,
11947,02/26/2025 04:52:03,4.84,,,
11948,02/26/2025 04:54:03,4.89,,,
11949,02/26/2025 04:56:03,4.80,,,
11950,02/26/2025 04:58:03,4.76,,,
11951,02/26/2025 05:00:03,4.76,,,
11952,02/26/2025 05:02:03,4.72,,,
11953,02/26/2025 05:04:03,4.76,,,
11954,02/26/2025 05:06:03,4.76,,,
11955,02/26/2025 05:08:03,4.80,,,
11956,02/26/2025 05:10:03,4.67,,,
11957,02/26/2025 05:12:03,4.72,,,
11958,02/26/2025 05:14:03,4.67,,,
11959,02/26/2025 05:16:03,4.67,,,
11960,02/26/2025 05:18:03,4.67,,,
11961,02/26/2025 05:20:03,4.67,,,
11962,02/26/2025 05:22:03,4.67,,,
11963,02/26/2025 05:24:03,4.63,,,
11964,02/26/2025 05:26:03,4.54,,,
11965,02/26/2025 05:28:03,4.50,,,
11966,02/26/2025 05:30:03,4.54,,,
11967,02/26/2025 05:32:03,4.59,,,
11968,02/26/2025 05:34:03,4.54,,,
11969,02/26/2025 05:36:03,4.50,,,
11970,02/26/2025 05:38:03,4.50,,,
11971,02/26/2025 05:40:03,4.50,,,
11972,02/26/2025 05:42:03,4.50,,,
11973,02/26/2025 05:44:03,4.50,,,
11974,02/26/2025 05:46:03,4.50,,,
11975,02/26/2025 05:48:03,4.50,,,
11976,02/26/2025 05:50:03,4.37,,,
11977,02/26/2025 05:52:03,4.42,,,
11978,02/26/2025 05:54:03,4.42,,,
11979,02/26/2025 05:56:03,4.50,,,
11980,02/26/2025 05:58:03,4.50,,,
11981,02/26/2025 06:00:03,4.42,,,
11982,02/26/2025 06:02:03,4.42,,,
11983,02/26/2025 06:04:03,4.46,,,
11984,02/26/2025 06:06:03,4.50,,,
11985,02/26/2025 06:08:03,4.54,,,
11986,02/26/2025 06:10:03,4.50,,,
11987,02/26/2025 06:12:03,4.46,,,
11988,02/26/2025 06:14:03,4.50,,,
11989,02/26/2025 06:16:03,4.46,,,
11990,02/26/2025 06:18:03,4.42,,,
11991,02/26/2025 06:20:03,4.50,,,
11992,02/26/2025 06:22:03,4.46,,,
11993,02/26/2025 06:24:03,4.37,,,
11994,02/26/2025 06:26:03,4.37,,,
11995,02/26/2025 06:28:03,4.42,,,
11996,02/26/2025 06:30:03,4.42,,,
11997,02/26/2025 06:32:03,4.50,,,
11998,02/26/2025 06:34:03,4.46,,,
11999,02/26/2025 06:36:03,4.42,,,
12000,02/26/2025 06:38:03,4.42,,,
12001,02/26/2025 06:40:03,4.46,,,
12002,02/26/2025 06:42:03,4.46,,,
12003,02/26/2025 06:44:03,4.37,,,
12004,02/26/2025 06:46:03,4.42,,,
12005,02/26/2025 06:48:03,4.33,,,
12006,02/26/2025 06:50:03,4.29,,,
12007,02/26/2025 06:52:03,4.29,,,
12008,02/26/2025 06:54:03,4.37,,,
12009,02/26/2025 06:56:03,4.42,,,
12010,02/26/2025 06:58:03,4.33,,,
12011,02/26/2025 07:00:03,4.29,,,
12012,02/26/2025 07:02:03,4.29,,,
12013,02/26/2025 07:04:03,4.24,,,
12014,02/26/2025 07:06:03,4.29,,,
12015,02/26/2025 07:08:03,4.24,,,
12016,02/26/2025 07:10:03,4.16,,,
12017,02/26/2025 07:12:03,4.12,,,
12018,02/26/2025 07:14:03,4.07,,,
12019,02/26/2025 07:16:03,4.20,,,
12020,02/26/2025 07:18:03,4.16,,,
12021,02/26/2025 07:20:03,4.12,,,
12022,02/26/2025 07:22:03,4.16,,,
12023,02/26/2025 07:24:03,4.16,,,
12024,02/26/2025 07:26:03,4.20,,,
12025,02/26/2025 07:28:03,4.16,,,
12026,02/26/2025 07:30:03,4.20,,,
12027,02/26/2025 07:32:03,4.20,,,
12028,02/26/2025 07:34:03,4.20,,,
12029,02/26/2025 07:36:03,4.20,,,
12030,02/26/2025 07:38:03,4.20,,,
12031,02/26/2025 07:40:03,4.20,,,
12032,02/26/2025 07:42:03,4.24,,,
12033,02/26/2025 07:44:03,4.24,,,
12034,02/26/2025 07:46:03,4.24,,,
12035,02/26/2025 07:48:03,4.24,,,
12036,02/26/2025 07:50:03,4.20,,,
12037,02/26/2025 07:52:03,4.24,,,
12038,02/26/2025 07:54:03,4.24,,,
12039,02/26/2025 07:56:03,4.20,,,
12040,02/26/2025 07:58:03,4.24,,,
12041,02/26/2025 08:00:03,4.24,,,
12042,02/26/2025 08:02:03,4.20,,,
12043,02/26/2025 08:04:03,4.16,,,
12044,02/26/2025 08:06:03,4.24,,,
12045,02/26/2025 08:08:03,4.24,,,
12046,02/26/2025 08:10:03,4.24,,,
12047,02/26/2025 08:12:03,4.33,,,
12048,02/26/2025 08:14:03,4.33,,,
12049,02/26/2025 08:16:03,4.33,,,
12050,02/26/2025 08:18:03,4.33,,,
12051,02/26/2025 08:20:03,4.33,,,
12052,02/26/2025 08:22:03,4.42,,,
12053,02/26/2025 08:24:03,4.54,,,
12054,02/26/2025 08:26:03,4.63,,,
12055,02/26/2025 08:28:03,4.63,,,
12056,02/26/2025 08:30:03,4.63,,,
12057,02/26/2025 08:32:03,4.72,,,
12058,02/26/2025 08:34:03,4.67,,,
12059,02/26/2025 08:36:03,4.76,,,
12060,02/26/2025 08:38:03,4.84,,,
12061,02/26/2025 08:40:03,4.84,,,
12062,02/26/2025 08:42:03,4.93,,,
12063,02/26/2025 08:44:03,4.93,,,
12064,02/26/2025 08:46:03,4.97,,,
12065,02/26/2025 08:48:03,5.06,,,
12066,02/26/2025 08:50:03,5.10,,,
12067,02/26/2025 08:52:03,5.10,,,
12068,02/26/2025 08:54:03,5.19,,,
12069,02/26/2025 08:56:03,5.23,,,
12070,02/26/2025 08:58:03,5.32,,,
12071,02/26/2025 09:00:03,5.36,,,
12072,02/26/2025 09:02:03,5.45,,,
12073,02/26/2025 09:04:03,5.53,,,
12074,02/26/2025 09:06:03,5.53,,,
12075,02/26/2025 09:08:03,5.66,,,
12076,02/26/2025 09:10:03,5.70,,,
12077,02/26/2025 09:12:03,5.79,,,
12078,02/26/2025 09:14:03,5.83,,,
12079,02/26/2025 09:16:03,5.92,,,
12080,02/26/2025 09:18:03,6.00,,,
12081,02/26/2025 09:20:03,6.05,,,
12082,02/26/2025 09:22:03,6.09,,,
12083,02/26/2025 09:24:03,6.09,,,
12084,02/26/2025 09:26:03,6.22,,,
12085,02/26/2025 09:28:03,6.26,,,
12086,02/26/2025 09:30:03,6.22,,,
12087,02/26/2025 09:32:03,6.22,,,
12088,02/26/2025 09:34:03,6.30,,,
12089,02/26/2025 09:36:03,6.35,,,
12090,02/26/2025 09:38:03,6.43,,,
12091,02/26/2025 09:40:03,6.43,,,
12092,02/26/2025 09:42:03,6.43,,,
12093,02/26/2025 09:44:03,6.43,,,
12094,02/26/2025 09:46:03,6.48,,,
12095,02/26/2025 09:48:03,6.52,,,
12096,02/26/2025 09:50:03,6.52,,,
12097,02/26/2025 09:52:03,6.56,,,
12098,02/26/2025 09:54:03,6.60,,,
12099,02/26/2025 09:56:03,6.65,,,
12100,02/26/2025 09:58:03,6.60,,,
12101,02/26/2025 10:00:03,6.65,,,
12102,02/26/2025 10:02:03,6.65,,,
12103,02/26/2025 10:04:03,6.69,,,
12104,02/26/2025 10:06:03,6.69,,,
12105,02/26/2025 10:08:03,6.69,,,
12106,02/26/2025 10:10:03,6.73,,,
12107,02/26/2025 10:12:03,6.78,,,
12108,02/26/2025 10:14:03,6.78,,,
12109,02/26/2025 10:16:03,6.78,,,
12110,02/26/2025 10:18:03,6.82,,,
12111,02/26/2025 10:20:03,6.86,,,
12112,02/26/2025 10:22:03,6.86,,,
12113,02/26/2025 10:24:03,6.90,,,
12114,02/26/2025 10:26:03,6.82,,,
12115,02/26/2025 10:28:03,6.95,,,
12116,02/26/2025 10:30:03,6.90,,,
12117,02/26/2025 10:32:03,6.99,,,
12118,02/26/2025 10:34:03,6.95,,,
12119,02/26/2025 10:36:03,6.95,,,
12120,02/26/2025 10:38:03,6.99,,,
12121,02/26/2025 10:40:03,6.99,,,
12122,02/26/2025 10:42:03,7.03,,,
12123,02/26/2025 10:44:03,7.08,,,
12124,02/26/2025 10:46:03,7.03,,,
12125,02/26/2025 10:48:03,7.12,,,
12126,02/26/2025 10:50:03,7.08,,,
12127,02/26/2025 10:52:03,7.16,,,
12128,02/26/2025 10:54:03,7.12,,,
12129,02/26/2025 10:56:03,7.16,,,
12130,02/26/2025 10:58:03,7.16,,,
12131,02/26/2025 11:00:03,7.20,,,
12132,02/26/2025 11:02:03,7.20,,,
12133,02/26/2025 11:04:03,7.16,,,
12134,02/26/2025 11:06:03,7.29,,,
12135,02/26/2025 11:08:03,7.29,,,
12136,02/26/2025 11:10:03,7.33,,,
12137,02/26/2025 11:12:03,7.33,,,
12138,02/26/2025 11:14:03,7.33,,,
12139,02/26/2025 11:16:03,7.42,,,
12140,02/26/2025 11:18:03,7.38,,,
12141,02/26/2025 11:20:03,7.42,,,
12142,02/26/2025 11:22:03,7.42,,,
12143,02/26/2025 11:24:03,7.42,,,
12144,02/26/2025 11:26:03,7.42,,,
12145,02/26/2025 11:28:03,7.42,,,
12146,02/26/2025 11:30:03,7.42,,,
12147,02/26/2025 11:32:03,7.46,,,
12148,02/26/2025 11:34:03,7.50,,,
12149,02/26/2025 11:36:03,7.55,,,
12150,02/26/2025 11:38:03,7.59,,,
12151,02/26/2025 11:40:03,7.63,,,
12152,02/26/2025 11:42:03,7.59,,,
12153,02/26/2025 11:44:03,7.63,,,
12154,02/26/2025 11:46:03,7.59,,,
12155,02/26/2025 11:48:03,7.68,,,
12156,02/26/2025 11:50:03,7.63,,,
12157,02/26/2025 11:52:03,7.63,,,
12158,02/26/2025 11:54:03,7.68,,,
12159,02/26/2025 11:56:03,7.68,,,
12160,02/26/2025 11:58:03,7.72,,,
12161,02/26/2025 12:00:03,7.72,,,
12162,02/26/2025 12:02:03,7.76,,,
12163,02/26/2025 12:04:03,7.76,,,
12164,02/26/2025 12:06:03,7.76,,,
12165,02/26/2025 12:08:03,7.81,,,
12166,02/26/2025 12:10:03,7.81,,,
12167,02/26/2025 12:12:03,7.81,,,
12168,02/26/2025 12:14:03,7.85,,,
12169,02/26/2025 12:16:03,7.85,,,
12170,02/26/2025 12:18:03,7.81,,,
12171,02/26/2025 12:20:03,7.85,,,
12172,02/26/2025 12:22:03,7.85,,,
12173,02/26/2025 12:24:03,7.89,,,
12174,02/26/2025 12:26:03,7.89,,,
12175,02/26/2025 12:28:03,7.98,,,
12176,02/26/2025 12:30:03,8.02,,,
12177,02/26/2025 12:32:03,8.02,,,
12178,02/26/2025 12:34:03,8.02,,,
12179,02/26/2025 12:36:03,8.06,,,
12180,02/26/2025 12:38:03,8.11,,,
12181,02/26/2025 12:40:03,8.11,,,
12182,02/26/2025 12:42:03,8.15,,,
12183,02/26/2025 12:44:03,8.15,,,
12184,02/26/2025 12:46:03,8.15,,,
12185,02/26/2025 12:48:03,8.23,,,
12186,02/26/2025 12:50:03,8.45,,,
12187,02/26/2025 12:52:03,8.53,,,
12188,02/26/2025 12:54:03,8.58,,,
12189,02/26/2025 12:56:03,8.53,,,
12190,02/26/2025 12:58:03,8.58,,,
12191,02/26/2025 13:00:03,8.53,,,
12192,02/26/2025 13:02:03,8.45,,,
12193,02/26/2025 13:04:03,8.53,,,
12194,02/26/2025 13:06:03,8.58,,,
12195,02/26/2025 13:08:03,8.62,,,
12196,02/26/2025 13:10:03,8.58,,,
12197,02/26/2025 13:12:03,8.62,,,
12198,02/26/2025 13:14:03,8.66,,,
12199,02/26/2025 13:16:03,8.75,,,
12200,02/26/2025 13:18:03,8.75,,,
12201,02/26/2025 13:20:03,8.66,,,
12202,02/26/2025 13:22:03,8.71,,,
12203,02/26/2025 13:24:03,8.71,,,
12204,02/26/2025 13:26:03,8.75,,,
12205,02/26/2025 13:28:03,8.71,,,
12206,02/26/2025 13:30:03,8.71,,,
12207,02/26/2025 13:32:03,8.71,,,
12208,02/26/2025 13:34:03,8.79,,,
12209,02/26/2025 13:36:03,8.71,,,
12210,02/26/2025 13:38:03,8.83,,,
12211,02/26/2025 13:40:03,8.88,,,
12212,02/26/2025 13:42:03,8.88,,,
12213,02/26/2025 13:44:03,8.83,,,
12214,02/26/2025 13:46:03,8.92,,,
12215,02/26/2025 13:48:03,8.88,,,
12216,02/26/2025 13:50:03,8.92,,,
12217,02/26/2025 13:52:03,8.92,,,
12218,02/26/2025 13:54:03,8.88,,,
12219,02/26/2025 13:56:03,9.01,,,
12220,02/26/2025 13:58:03,8.96,,,
12221,02/26/2025 14:00:03,8.96,,,
12222,02/26/2025 14:02:03,8.92,,,
12223,02/26/2025 14:04:03,8.96,,,
12224,02/26/2025 14:06:03,8.92,,,
12225,02/26/2025 14:08:03,8.96,,,
12226,02/26/2025 14:10:03,9.01,,,
12227,02/26/2025 14:12:03,9.05,,,
12228,02/26/2025 14:14:03,9.05,,,
12229,02/26/2025 14:16:03,9.18,,,
12230,02/26/2025 14:18:03,9.18,,,
12231,02/26/2025 14:20:03,9.09,,,
12232,02/26/2025 14:22:03,9.09,,,
12233,02/26/2025 14:24:03,9.14,,,
12234,02/26/2025 14:26:03,9.18,,,
12235,02/26/2025 14:28:03,9.14,,,
12236,02/26/2025 14:30:03,9.22,,,
12237,02/26/2025 14:32:03,9.22,,,
12238,02/26/2025 14:34:03,9.26,,,
12239,02/26/2025 14:36:03,9.31,,,
12240,02/26/2025 14:38:03,9.26,,,
12241,02/26/2025 14:40:03,9.09,,,
12242,02/26/2025 14:42:03,9.22,,,
12243,02/26/2025 14:44:03,9.31,,,
12244,02/26/2025 14:46:03,9.26,,,
12245,02/26/2025 14:48:03,9.35,,,
12246,02/26/2025 14:50:03,9.22,,,
12247,02/26/2025 14:52:03,9.31,,,
12248,02/26/2025 14:54:03,9.22,,,
12249,02/26/2025 14:56:03,9.22,,,
12250,02/26/2025 14:58:03,9.14,,,
12251,02/26/2025 15:00:03,9.09,,,
12252,02/26/2025 15:02:03,9.22,,,
12253,02/26/2025 15:04:03,9.18,,,
12254,02/26/2025 15:06:03,9.22,,,
12255,02/26/2025 15:08:03,9.31,,,
12256,02/26/2025 15:10:03,9.22,,,
12257,02/26/2025 15:12:03,9.22,,,
12258,02/26/2025 15:14:03,9.22,,,
12259,02/26/2025 15:16:03,9.26,,,
12260,02/26/2025 15:18:03,9.31,,,
12261,02/26/2025 15:20:03,9.26,,,
12262,02/26/2025 15:22:03,9.14,,,
12263,02/26/2025 15:24:03,9.18,,,
12264,02/26/2025 15:26:03,9.26,,,
12265,02/26/2025 15:28:03,9.18,,,
12266,02/26/2025 15:30:03,9.18,,,
12267,02/26/2025 15:32:03,9.18,,,
12268,02/26/2025 15:34:03,9.14,,,
12269,02/26/2025 15:36:03,9.14,,,
12270,02/26/2025 15:38:03,9.09,,,
12271,02/26/2025 15:40:03,9.14,,,
12272,02/26/2025 15:42:03,9.18,,,
12273,02/26/2025 15:44:03,9.14,,,
12274,02/26/2025 15:46:03,9.22,,,
12275,02/26/2025 15:48:03,9.09,,,
12276,02/26/2025 15:50:03,9.14,,,
12277,02/26/2025 15:52:03,9.22,,,
12278,02/26/2025 15:54:03,9.18,,,
12279,02/26/2025 15:56:03,9.14,,,
12280,02/26/2025 15:58:03,9.14,,,
12281,02/26/2025 16:00:03,9.14,,,
12282,02/26/2025 16:02:03,9.22,,,
12283,02/26/2025 16:04:03,9.26,,,
12284,02/26/2025 16:06:03,9.18,,,
12285,02/26/2025 16:08:03,9.18,,,
12286,02/26/2025 16:10:03,9.09,,,
12287,02/26/2025 16:12:03,9.14,,,
12288,02/26/2025 16:14:03,9.05,,,
12289,02/26/2025 16:16:03,9.18,,,
12290,02/26/2025 16:18:03,9.05,,,
12291,02/26/2025 16:20:03,8.96,,,
12292,02/26/2025 16:22:03,9.09,,,
12293,02/26/2025 16:24:03,9.01,,,
12294,02/26/2025 16:26:03,8.96,,,
12295,02/26/2025 16:28:03,9.09,,,
12296,02/26/2025 16:30:03,9.09,,,
12297,02/26/2025 16:32:03,9.01,,,
12298,02/26/2025 16:34:03,9.05,,,
12299,02/26/2025 16:36:03,9.09,,,
12300,02/26/2025 16:38:03,9.14,,,
12301,02/26/2025 16:40:03,9.09,,,
12302,02/26/2025 16:42:03,9.05,,,
12303,02/26/2025 16:44:03,9.05,,,
12304,02/26/2025 16:46:03,9.09,,,
12305,02/26/2025 16:48:03,9.01,,,
12306,02/26/2025 16:50:03,9.05,,,
12307,02/26/2025 16:52:03,9.01,,,
12308,02/26/2025 16:54:03,8.96,,,
12309,02/26/2025 16:56:03,8.92,,,
12310,02/26/2025 16:58:03,8.96,,,
12311,02/26/2025 17:00:03,9.01,,,
12312,02/26/2025 17:02:03,8.96,,,
12313,02/26/2025 17:04:03,8.92,,,
12314,02/26/2025 17:06:03,9.01,,,
12315,02/26/2025 17:08:03,9.09,,,
12316,02/26/2025 17:10:03,9.01,,,
12317,02/26/2025 17:12:03,8.96,,,
12318,02/26/2025 17:14:03,8.88,,,
12319,02/26/2025 17:16:03,8.92,,,
12320,02/26/2025 17:18:03,8.96,,,
12321,02/26/2025 17:20:03,8.96,,,
12322,02/26/2025 17:22:03,9.01,,,
12323,02/26/2025 17:24:03,8.96,,,
12324,02/26/2025 17:26:03,8.92,,,
12325,02/26/2025 17:28:03,8.92,,,
12326,02/26/2025 17:30:03,8.92,,,
12327,02/26/2025 17:32:03,8.96,,,
12328,02/26/2025 17:34:03,8.92,,,
12329,02/26/2025 17:36:03,8.92,,,
12330,02/26/2025 17:38:03,8.92,,,
12331,02/26/2025 17:40:03,9.01,,,
12332,02/26/2025 17:42:03,9.05,,,
12333,02/26/2025 17:44:03,8.96,,,
